100.000,242.000,6.589,6.514
200.000,242.000,6.565,6.490
300.000,242.000,6.539,6.462
400.000,242.000,6.516,6.437
500.000,242.000,6.492,6.413
600.000,242.000,6.466,6.388
700.000,242.000,6.440,6.360
800.000,242.000,6.415,6.338
900.000,242.000,6.389,6.312
1000.000,242.000,6.365,6.287
1100.000,242.000,6.340,6.264
1200.000,242.000,6.313,6.239
1300.000,242.000,6.288,6.215
1400.000,243.000,6.264,6.188
1500.000,243.000,6.238,6.164
1600.000,243.000,6.215,6.138
1700.000,243.000,6.189,6.113
1800.000,243.000,6.167,6.088
1900.000,243.000,6.140,6.059
2000.000,243.000,6.113,6.036
2100.000,243.000,6.088,6.012
2200.000,243.000,6.060,5.987
2300.000,243.000,6.037,5.962
2400.000,243.000,6.011,5.936
2500.000,243.000,5.983,5.910
2600.000,243.000,5.958,5.885
2700.000,243.000,5.933,5.859
2800.000,243.000,5.910,5.836
2900.000,243.000,5.886,5.811
3000.000,243.000,5.863,5.789
3100.000,243.000,5.836,5.764
3200.000,243.000,5.813,5.734
3300.000,243.000,5.785,5.711
3400.000,243.000,5.763,5.687
3500.000,243.000,5.739,5.663
3600.000,243.000,5.712,5.638
3700.000,243.000,5.687,5.613
3800.000,243.000,5.663,5.584
3900.000,243.000,5.634,5.557
4000.000,243.000,5.609,5.534
4100.000,243.000,5.582,5.508
4200.000,243.000,5.559,5.485
4300.000,243.000,5.532,5.458
4400.000,243.000,5.504,5.431
4500.000,243.000,5.480,5.405
4600.000,241.000,5.457,5.379
4700.000,241.000,5.433,5.355
4800.000,241.000,5.408,5.331
4900.000,241.000,5.385,5.309
5000.000,241.000,5.357,5.282
5100.000,241.000,5.332,5.257
5200.000,241.000,5.306,5.234
5300.000,241.000,5.283,5.210
5400.000,241.000,5.256,5.184
5500.000,241.000,5.233,5.160
5600.000,243.000,5.206,5.133
5700.000,243.000,5.183,5.108
5800.000,243.000,5.157,5.084
5900.000,243.000,5.131,5.059
6000.000,243.000,5.107,5.032
6100.000,243.000,5.083,5.008
6200.000,243.000,5.058,4.980
6300.000,243.000,5.033,4.955
6400.000,243.000,5.007,4.931
6500.000,243.000,4.981,4.907
6600.000,243.000,4.959,4.884
6700.000,243.000,4.934,4.858
6800.000,243.000,4.910,4.834
6900.000,243.000,4.884,4.807
7000.000,243.000,4.858,4.782
7100.000,243.000,4.836,4.759
7200.000,243.000,4.812,4.734
7300.000,243.000,4.787,4.709
7400.000,243.000,4.760,4.684
7500.000,243.000,4.737,4.656
7600.000,243.000,4.713,4.634
7700.000,243.000,4.687,4.604
7800.000,243.000,4.661,4.578
7900.000,243.000,4.635,4.557
8000.000,243.000,4.610,4.530
8100.000,243.000,4.583,4.508
8200.000,243.000,4.558,4.479
8300.000,243.000,4.533,4.456
8400.000,243.000,4.508,4.431
8500.000,243.000,4.486,4.407
8600.000,243.000,4.460,4.381
8700.000,243.000,4.437,4.355
8800.000,243.000,4.410,4.332
8900.000,243.000,4.385,4.305
9000.000,243.000,4.362,4.282
9100.000,243.000,4.339,4.257
9200.000,243.000,4.313,4.229
9300.000,243.000,4.288,4.204
9400.000,243.000,4.265,4.183
9500.000,243.000,4.240,4.155
9600.000,243.000,4.215,4.131
9700.000,243.000,4.189,4.105
9800.000,243.000,4.165,4.083
9900.000,243.000,4.141,4.057
10000.000,243.000,4.116,4.032
10100.000,243.000,4.090,4.008
10200.000,243.000,4.064,3.981
10300.000,243.000,4.039,3.954
10400.000,243.000,4.016,3.929
10500.000,243.000,3.990,3.905
10600.000,243.000,3.965,3.879
10700.000,243.000,3.939,3.853
10800.000,243.000,3.914,3.831
10900.000,243.000,3.892,3.806
11000.000,243.000,3.867,3.784
11100.000,243.000,3.843,3.756
11200.000,243.000,3.819,3.733
11300.000,243.000,3.793,3.707
11400.000,243.000,3.771,3.685
11500.000,243.000,3.747,3.659
11600.000,243.000,3.723,3.633
