100.000,242.000,6.046,5.978
200.000,242.000,6.017,5.949
300.000,242.000,5.988,5.922
400.000,242.000,5.961,5.896
500.000,242.000,5.934,5.867
600.000,242.000,5.908,5.840
700.000,242.000,5.881,5.813
800.000,242.000,5.855,5.788
900.000,242.000,5.827,5.764
1000.000,242.000,5.799,5.735
1100.000,242.000,5.772,5.710
1200.000,242.000,5.744,5.683
1300.000,242.000,5.715,5.655
1400.000,242.000,5.689,5.628
1500.000,242.000,5.663,5.602
1600.000,242.000,5.639,5.577
1700.000,243.000,5.614,5.552
1800.000,243.000,5.588,5.526
1900.000,243.000,5.563,5.498
2000.000,243.000,5.534,5.470
2100.000,243.000,5.507,5.442
2200.000,243.000,5.480,5.415
2300.000,243.000,5.453,5.387
2400.000,243.000,5.425,5.360
2500.000,243.000,5.399,5.334
2600.000,243.000,5.373,5.308
2700.000,243.000,5.348,5.283
2800.000,243.000,5.322,5.257
2900.000,243.000,5.295,5.232
3000.000,243.000,5.267,5.205
3100.000,243.000,5.240,5.178
3200.000,243.000,5.212,5.148
3300.000,243.000,5.186,5.121
3400.000,243.000,5.159,5.096
3500.000,243.000,5.133,5.067
3600.000,243.000,5.108,5.043
3700.000,243.000,5.082,5.017
3800.000,243.000,5.054,4.989
3900.000,243.000,5.026,4.961
4000.000,243.000,4.997,4.932
4100.000,243.000,4.969,4.907
4200.000,243.000,4.940,4.876
4300.000,243.000,4.914,4.849
4400.000,243.000,4.887,4.822
4500.000,243.000,4.861,4.795
4600.000,243.000,4.837,4.770
4700.000,243.000,4.810,4.743
4800.000,243.000,4.786,4.718
4900.000,243.000,4.758,4.690
5000.000,243.000,4.731,4.663
5100.000,243.000,4.704,4.635
5200.000,243.000,4.677,4.606
5300.000,243.000,4.650,4.580
5400.000,243.000,4.624,4.555
5500.000,243.000,4.599,4.528
5600.000,243.000,4.573,4.504
5700.000,243.000,4.547,4.480
5800.000,243.000,4.521,4.453
5900.000,243.000,4.493,4.425
6000.000,243.000,4.465,4.397
6100.000,243.000,4.436,4.368
6200.000,243.000,4.408,4.339
6300.000,243.000,4.382,4.312
6400.000,243.000,4.355,4.285
6500.000,243.000,4.329,4.256
6600.000,243.000,4.304,4.236
6700.000,243.000,4.279,4.205
6800.000,243.000,4.252,4.181
6900.000,243.000,4.224,4.153
7000.000,243.000,4.197,4.129
7100.000,243.000,4.171,4.101
7200.000,243.000,4.144,4.074
7300.000,243.000,4.119,4.048
7400.000,243.000,4.094,4.021
7500.000,243.000,4.067,3.995
7600.000,243.000,4.041,3.968
7700.000,243.000,4.014,3.942
7800.000,243.000,3.987,3.915
7900.000,243.000,3.959,3.887
8000.000,241.000,3.930,3.858
8100.000,241.000,3.904,3.832
8200.000,241.000,3.878,3.806
8300.000,241.000,3.852,3.780
8400.000,241.000,3.825,3.753
8500.000,241.000,3.799,3.726
8600.000,241.000,3.772,3.699
8700.000,241.000,3.747,3.674
8800.000,241.000,3.720,3.647
8900.000,241.000,3.694,3.620
9000.000,241.000,3.668,3.593
9100.000,241.000,3.641,3.566
9200.000,241.000,3.616,3.539
9300.000,241.000,3.590,3.513
9400.000,241.000,3.565,3.488
9500.000,241.000,3.538,3.462
9600.000,241.000,3.512,3.436
9700.000,243.000,3.485,3.409
9800.000,243.000,3.460,3.383
9900.000,243.000,3.431,3.357
10000.000,243.000,3.406,3.331
10100.000,243.000,3.379,3.304
10200.000,243.000,3.354,3.278
10300.000,243.000,3.328,3.253
10400.000,243.000,3.301,3.224
10500.000,243.000,3.273,3.198
10600.000,243.000,3.246,3.172
10700.000,243.000,3.220,3.146
10800.000,243.000,3.192,3.119
10900.000,243.000,3.164,3.092
11000.000,243.000,3.137,3.065
11100.000,243.000,3.110,3.039
11200.000,243.000,3.085,3.014
11300.000,243.000,3.058,2.989
11400.000,243.000,3.031,2.963
11500.000,243.000,3.005,2.936
11600.000,243.000,2.978,2.909
11700.000,243.000,2.951,2.881
11800.000,243.000,2.926,2.854
11900.000,243.000,2.899,2.826
12000.000,243.000,2.873,2.801
12100.000,243.000,2.846,2.776
12200.000,243.000,2.819,2.749
12300.000,243.000,2.792,2.724
12400.000,243.000,2.764,2.697
12500.000,243.000,2.736,2.670
12600.000,243.000,2.708,2.643
12700.000,243.000,2.680,2.615
12800.000,243.000,2.653,2.589
12900.000,243.000,2.627,2.563
13000.000,243.000,2.599,2.536
13100.000,243.000,2.573,2.510
13200.000,243.000,2.547,2.484
13300.000,243.000,2.519,2.457
13400.000,243.000,2.492,2.431
13500.000,243.000,2.465,2.404
13600.000,243.000,2.437,2.378
13700.000,243.000,2.410,2.351
13800.000,243.000,2.382,2.325
13900.000,243.000,2.355,2.299
14000.000,243.000,2.328,2.271
14100.000,243.000,2.300,2.246
14200.000,243.000,2.273,2.221
14300.000,243.000,2.246,2.194
14400.000,243.000,2.218,2.166
14500.000,243.000,2.189,2.138
14600.000,243.000,2.163,2.111
14700.000,243.000,2.136,2.084
14800.000,243.000,2.110,2.058
14900.000,243.000,2.084,2.032
15000.000,243.000,2.057,2.007
15100.000,243.000,2.029,1.979
15200.000,243.000,2.002,1.953
15300.000,243.000,1.975,1.926
15400.000,243.000,1.946,1.899
15500.000,243.000,1.917,1.870
15600.000,243.000,1.888,1.843
15700.000,243.000,1.861,1.818
15800.000,243.000,1.834,1.791
15900.000,243.000,1.807,1.765
16000.000,243.000,1.781,1.739
16100.000,243.000,1.754,1.714
16200.000,243.000,1.727,1.689
16300.000,243.000,1.700,1.662
16400.000,243.000,1.673,1.635
16500.000,243.000,1.644,1.608
16600.000,243.000,1.618,1.582
16700.000,243.000,1.591,1.555
16800.000,243.000,1.564,1.530
16900.000,243.000,1.536,1.504
17000.000,243.000,1.509,1.478
17100.000,243.000,1.481,1.451
17200.000,243.000,1.454,1.424
17300.000,243.000,1.426,1.397
17400.000,243.000,1.398,1.371
17500.000,243.000,1.371,1.344
17600.000,243.000,1.344,1.318
17700.000,243.000,1.317,1.292
17800.000,243.000,1.291,1.266
17900.000,243.000,1.264,1.241
18000.000,243.000,1.237,1.215
18100.000,243.000,1.209,1.190
18200.000,243.000,1.182,1.162
18300.000,243.000,1.154,1.135
18400.000,243.000,1.128,1.109
18500.000,243.000,1.100,1.081
18600.000,243.000,1.074,1.055
18700.000,243.000,1.048,1.028
18800.000,243.000,1.022,1.001
18900.000,243.000,0.995,0.975
19000.000,243.000,0.967,0.948
19100.000,243.000,0.939,0.920
19200.000,243.000,0.911,0.892
19300.000,243.000,0.884,0.864
19400.000,243.000,0.856,0.837
19500.000,243.000,0.829,0.812
19600.000,243.000,0.803,0.787
19700.000,243.000,0.778,0.761
19800.000,243.000,0.752,0.736
19900.000,243.000,0.725,0.710
20000.000,243.000,0.698,0.683
20100.000,243.000,0.671,0.655
20200.000,243.000,0.643,0.627
20300.000,243.000,0.614,0.598
20400.000,243.000,0.585,0.570
20500.000,243.000,0.559,0.543
20600.000,243.000,0.533,0.517
20700.000,243.000,0.507,0.491
20800.000,243.000,0.479,0.464
20900.000,243.000,0.451,0.437
21000.000,243.000,0.422,0.409
21100.000,243.000,0.395,0.382
21200.000,243.000,0.366,0.355
21300.000,243.000,0.340,0.327
21400.000,243.000,0.311,0.299
21500.000,243.000,0.285,0.274
21600.000,243.000,0.259,0.249
21700.000,243.000,0.234,0.225
21800.000,243.000,0.208,0.199
21900.000,243.000,0.181,0.172
22000.000,243.000,0.154,0.145
22100.000,243.000,0.127,0.119
22200.000,243.000,0.098,0.090
22300.000,243.000,0.070,0.063
22400.000,243.000,0.043,0.037
22500.000,243.000,0.017,0.012
22600.000,243.000,-0.007,-0.014
22700.000,243.000,-0.034,-0.040
22800.000,243.000,-0.061,-0.068
22900.000,243.000,-0.088,-0.096
23000.000,243.000,-0.116,-0.124
23100.000,243.000,-0.145,-0.152
23200.000,243.000,-0.172,-0.181
23300.000,243.000,-0.199,-0.210
23400.000,243.000,-0.226,-0.236
23500.000,243.000,-0.249,-0.260
23600.000,243.000,-0.275,-0.284
23700.000,243.000,-0.301,-0.310
23800.000,243.000,-0.327,-0.336
23900.000,243.000,-0.353,-0.362
24000.000,243.000,-0.380,-0.391
24100.000,243.000,-0.408,-0.419
24200.000,243.000,-0.436,-0.447
24300.000,243.000,-0.461,-0.474
24400.000,243.000,-0.487,-0.501
24500.000,243.000,-0.512,-0.527
