-54126.00000,-8.45393
-54126.00000,-8.45383
-54126.00000,-8.45373
-54126.00000,-8.45394
-54126.00000,-8.45379
-54126.00000,-8.45383
-54126.00000,-8.45409
-54126.00000,-8.45401
-54126.00000,-8.45411
-54126.00000,-8.45397
-54126.00000,-8.45381
-54126.00000,-8.45386
-54126.00000,-8.45431
-54126.00000,-8.45393
-54126.00000,-8.45373
-54126.00000,-8.45391
-54126.00000,-8.45404
-54126.00000,-8.45384
-54126.00000,-8.45390
-54126.00000,-8.45389
-54126.00000,-8.45411
-54126.00000,-8.45386
-54126.00000,-8.45354
-54126.00000,-8.45393
-54126.00000,-8.45369
-54126.00000,-8.45397
-54126.00000,-8.45376
-54126.00000,-8.45374
-54126.00000,-8.45388
-54126.00000,-8.45400
-54126.00000,-8.45373
-54126.00000,-8.45377
-54126.00000,-8.45405
-54126.00000,-8.45401
-54126.00000,-8.45414
-54126.00000,-8.45388
-54126.00000,-8.45370
-54126.00000,-8.45392
-54126.00000,-8.45401
-54126.00000,-8.45368
-54126.00000,-8.45396
-54126.00000,-8.45398
-54126.00000,-8.45388
-54126.00000,-8.45403
-54126.00000,-8.45391
-54126.00000,-8.45391
-54126.00000,-8.45397
-54126.00000,-8.45394
-54126.00000,-8.45408
-54126.00000,-8.45399
-54126.00000,-8.45386
-54126.00000,-8.45392
-54126.00000,-8.45374
-54126.00000,-8.45413
-54126.00000,-8.45374
-54126.00000,-8.45394
-54126.00000,-8.45393
-54126.00000,-8.45402
-54126.00000,-8.45404
-54126.00000,-8.45418
-54126.00000,-8.45428
-54126.00000,-8.45379
-54126.00000,-8.45387
-54126.00000,-8.45397
-54126.00000,-8.45386
-54126.00000,-8.45374
-54126.00000,-8.45366
-54126.00000,-8.45394
-54126.00000,-8.45405
-54126.00000,-8.45406
-54126.00000,-8.45414
-54126.00000,-8.45371
-54126.00000,-8.45396
-54126.00000,-8.45390
-54126.00000,-8.45397
-54126.00000,-8.45392
-54126.00000,-8.45396
-54126.00000,-8.45436
-54126.00000,-8.45407
-54126.00000,-8.45362
-54126.00000,-8.45392
-54126.00000,-8.45419
-54126.00000,-8.45398
-54126.00000,-8.45411
-54126.00000,-8.45379
-54126.00000,-8.45392
-54126.00000,-8.45400
-54126.00000,-8.45403
-54126.00000,-8.45391
-54126.00000,-8.45384
-54126.00000,-8.45373
-54126.00000,-8.45380
-54126.00000,-8.45399
-54126.00000,-8.45441
-54126.00000,-8.45394
-54126.00000,-8.45381
-54126.00000,-8.45416
-54126.00000,-8.45413
-54126.00000,-8.45393
-54126.00000,-8.45418
-54126.00000,-8.45405
-54126.00000,-8.45383
-54126.00000,-8.45377
-54126.00000,-8.45400
-54126.00000,-8.45390
-54126.00000,-8.45400
-54126.00000,-8.45398
-54126.00000,-8.45395
-54126.00000,-8.45413
0.00000,6.00660
0.00000,6.00650
0.00000,6.00641
0.00000,6.00643
0.00000,6.00662
0.00000,6.00664
0.00000,6.00646
0.00000,6.00658
0.00000,6.00652
0.00000,6.00675
0.00000,6.00659
0.00000,6.00663
0.00000,6.00673
0.00000,6.00693
0.00000,6.00662
0.00000,6.00675
0.00000,6.00657
0.00000,6.00697
0.00000,6.00691
0.00000,6.00672
0.00000,6.00693
0.00000,6.00686
0.00000,6.00684
0.00000,6.00658
0.00000,6.00664
0.00000,6.00676
0.00000,6.00701
0.00000,6.00685
0.00000,6.00680
0.00000,6.00700
0.00000,6.00721
0.00000,6.00715
0.00000,6.00689
0.00000,6.00679
0.00000,6.00715
0.00000,6.00677
0.00000,6.00686
0.00000,6.00670
0.00000,6.00711
0.00000,6.00708
0.00000,6.00690
0.00000,6.00735
0.00000,6.00714
0.00000,6.00722
0.00000,6.00701
0.00000,6.00698
0.00000,6.00713
0.00000,6.00694
0.00000,6.00697
0.00000,6.00710
0.00000,6.00704
0.00000,6.00687
0.00000,6.00711
0.00000,6.00732
0.00000,6.00693
0.00000,6.00715
0.00000,6.00727
0.00000,6.00698
0.00000,6.00702
0.00000,6.00705
0.00000,6.00686
0.00000,6.00704
0.00000,6.00681
0.00000,6.00708
0.00000,6.00722
0.00000,6.00711
0.00000,6.00730
0.00000,6.00721
0.00000,6.00731
0.00000,6.00741
0.00000,6.00709
0.00000,6.00723
0.00000,6.00740
0.00000,6.00699
0.00000,6.00700
0.00000,6.00719
0.00000,6.00732
0.00000,6.00724
0.00000,6.00718
0.00000,6.00729
0.00000,6.00698
0.00000,6.00700
0.00000,6.00739
0.00000,6.00697
0.00000,6.00729
0.00000,6.00718
0.00000,6.00714
0.00000,6.00716
0.00000,6.00714
0.00000,6.00712
0.00000,6.00719
0.00000,6.00748
0.00000,6.00731
0.00000,6.00742
0.00000,6.00714
0.00000,6.00721
0.00000,6.00724
0.00000,6.00686
0.00000,6.00703
0.00000,6.00728
0.00000,6.00728
0.00000,6.00716
0.00000,6.00715
0.00000,6.00736
0.00000,6.00775
0.00000,6.00725
0.00000,6.00728
0.00000,6.00722
0.00000,6.00731
0.00000,6.00709
0.00000,6.00726
0.00000,6.00711
0.00000,6.00692
